Gene1	Gene2	corVal	pValue
g5	g26	-0.0231448267627122	0.722983893473862
g8	g16	-0.0231521790207499	0.722899499041559
g16	g8	-0.0231521790207499	0.722899499041558
g27	g54	-0.0235627376944618	0.718192157267993
g54	g27	-0.0235627376944619	0.718192157267992
g46	g35	-0.0235955256404161	0.717816675707672
g35	g46	-0.0235955256404161	0.717816675707672
g19	g60	-0.0236013973237132	0.717749441411213
g60	g19	-0.0236013973237133	0.717749441411212
g49	g34	-0.0236906876233215	0.716727281852623
g34	g49	-0.0236906876233215	0.716727281852623
g37	g0	-0.023765795980026	0.715867861672385
g0	g37	-0.023765795980026	0.715867861672385
g63	g48	-0.023783569267178	0.715664544816944
g48	g63	-0.0237835692671781	0.715664544816943
g15	g57	-0.023783891599277	0.715660857695855
g57	g15	-0.023783891599277	0.715660857695855
g18	g40	-0.0238322877334512	0.715107334507201
g40	g18	-0.0238322877334512	0.715107334507201
g44	g45	-0.0238626588623549	0.714760045470281
g45	g44	-0.0238626588623549	0.714760045470281
g24	g28	-0.0240930184866541	0.712127834593884
g28	g24	-0.0240930184866542	0.712127834593883
g51	g60	-0.0242555887863438	0.710272267330238
g60	g51	-0.0242555887863438	0.710272267330238
g14	g53	-0.0242809373574848	0.709983093726691
g53	g14	-0.0242809373574849	0.70998309372669
g40	g5	-0.0243341769993237	0.709375877106942
g5	g40	-0.0243341769993237	0.709375877106942
g37	g21	-0.0245444616115883	0.706979303888438
g21	g37	-0.0245444616115883	0.706979303888438
g49	g27	-0.024704069891178	0.705162201884199
g27	g49	-0.0247040698911781	0.705162201884199
g62	g38	-0.0249081240928771	0.702841526761102
g38	g62	-0.0249081240928771	0.702841526761102
g38	g3	-0.0249333070955889	0.702555314711761
g3	g38	-0.0249333070955889	0.702555314711761
g26	g58	-0.025035264975441	0.701396962721752
g58	g26	-0.025035264975441	0.701396962721751
g61	g24	-0.0250738275001996	0.700959030143324
g24	g61	-0.0250738275001996	0.700959030143324
g8	g22	-0.0251297784056659	0.700323803201416
g22	g8	-0.025129778405666	0.700323803201415
g49	g57	-0.0251751744730342	0.699808561387276
g57	g49	-0.0251751744730342	0.699808561387276
g2	g46	-0.0251915156938303	0.699623123398395
g46	g2	-0.0251915156938303	0.699623123398395
g34	g11	-0.025229874604303	0.699187901548468
g11	g34	-0.025229874604303	0.699187901548468
g31	g56	-0.0253387245134689	0.697953420873054
g56	g31	-0.0253387245134689	0.697953420873053
g26	g40	-0.0254375446395785	0.696833376433556
g40	g26	-0.0254375446395786	0.696833376433555
g60	g63	-0.0254914139328995	0.69622308875915
g63	g60	-0.0254914139328996	0.69622308875915
g28	g54	-0.0255332512043221	0.695749247171845
g54	g28	-0.0255332512043221	0.695749247171845
g15	g32	-0.0255698731822767	0.69533456993054
g32	g15	-0.0255698731822767	0.69533456993054
g37	g19	-0.0256069152224062	0.694915228339566
g19	g37	-0.0256069152224062	0.694915228339566
g60	g33	-0.0256458517476566	0.694474539828351
g33	g60	-0.0256458517476566	0.694474539828351
g36	g21	-0.0257088406450164	0.693761840808628
g21	g36	-0.0257088406450164	0.693761840808628
g1	g59	-0.0257226197491625	0.693605970542188
g59	g1	-0.0257226197491625	0.693605970542188
g46	g23	-0.0257347163929697	0.69346914301115
g23	g46	-0.0257347163929698	0.69346914301115
g12	g42	-0.0258390492349379	0.692289426215386
g42	g12	-0.025839049234938	0.692289426215385
g46	g31	-0.0258493455526554	0.692173043395228
g31	g46	-0.0258493455526554	0.692173043395228
g53	g4	-0.0258914558346061	0.691697131590365
g4	g53	-0.0258914558346061	0.691697131590365
g18	g0	-0.0259507257149099	0.691027494571267
g0	g18	-0.0259507257149099	0.691027494571267
g12	g58	-0.0262053455738375	0.688153511060738
g58	g12	-0.0262053455738376	0.688153511060737
g49	g18	-0.0263304281327581	0.686743294619495
g18	g49	-0.0263304281327582	0.686743294619495
g26	g12	-0.0263468614735097	0.686558100808631
g12	g26	-0.0263468614735098	0.68655810080863
g0	g16	-0.0263620137154919	0.686387360771182
g16	g0	-0.0263620137154919	0.686387360771182
g60	g24	-0.0264121607900711	0.685822401832739
g24	g60	-0.0264121607900711	0.685822401832738
g22	g51	-0.026551624170828	0.684252119890564
g51	g22	-0.026551624170828	0.684252119890563
g3	g53	-0.0265672518875469	0.684076244613429
g53	g3	-0.026567251887547	0.684076244613429
g35	g53	-0.0266734148434924	0.682881931325862
g53	g35	-0.0266734148434924	0.682881931325862
g32	g7	-0.0268011639056042	0.681445823661803
g7	g32	-0.0268011639056042	0.681445823661803
g47	g25	-0.0268399345088299	0.681010205365123
g25	g47	-0.0268399345088299	0.681010205365123
g28	g37	-0.0271099252530721	0.677979583986583
g37	g28	-0.0271099252530722	0.677979583986583
g57	g36	-0.0271241036179033	0.677820575586661
g36	g57	-0.0271241036179033	0.67782057558666
g31	g29	-0.0272819989958888	0.676050765696502
g29	g31	-0.0272819989958888	0.676050765696502
g3	g62	-0.0272920740657456	0.675937896966361
g62	g3	-0.0272920740657456	0.675937896966361
g7	g25	-0.0274954658771328	0.673660895112146
g25	g7	-0.0274954658771328	0.673660895112146
g4	g35	-0.0275303553972257	0.673270599354148
g35	g4	-0.0275303553972258	0.673270599354147
g16	g57	-0.0282503187594743	0.665236288168579
g57	g16	-0.0282503187594743	0.665236288168579
g49	g3	-0.0282680524295147	0.665038868699551
g3	g49	-0.0282680524295148	0.66503886869955
g54	g32	-0.0283453490625494	0.664178636256439
g32	g54	-0.0283453490625494	0.664178636256439
g3	g63	-0.0284678890278581	0.66281579264168
g63	g3	-0.0284678890278582	0.662815792641679
g35	g15	-0.0285147637663776	0.662294762170828
g15	g35	-0.0285147637663776	0.662294762170828
g39	g23	-0.0285651793303031	0.661734555324728
g23	g39	-0.0285651793303032	0.661734555324727
g28	g12	-0.028627903662372	0.661037838729995
g12	g28	-0.028627903662372	0.661037838729994
g18	g43	-0.0286576073097424	0.660708004326278
g43	g18	-0.0286576073097425	0.660708004326278
g51	g23	-0.0286643992053922	0.660632595144046
g23	g51	-0.0286643992053922	0.660632595144046
g5	g57	-0.02868368333876	0.660418505579556
g57	g5	-0.02868368333876	0.660418505579555
g41	g39	-0.0287218744499225	0.659994595084427
g39	g41	-0.0287218744499225	0.659994595084427
g22	g62	-0.0287322014106644	0.659879987368284
g62	g22	-0.0287322014106645	0.659879987368283
g33	g15	-0.0288455148618318	0.658622965862657
g15	g33	-0.0288455148618318	0.658622965862657
g14	g5	-0.0289305457868483	0.657680320098195
g5	g14	-0.0289305457868484	0.657680320098194
g47	g33	-0.0289345030020652	0.657636463894245
g33	g47	-0.0289345030020652	0.657636463894245
g61	g22	-0.0289735942934781	0.657203293977765
g22	g61	-0.0289735942934782	0.657203293977764
g17	g43	-0.0289765180356948	0.657170900637735
g43	g17	-0.0289765180356948	0.657170900637735
g21	g8	-0.0290838739808655	0.655981903657691
g8	g21	-0.0290838739808656	0.65598190365769
g19	g41	-0.0291491885106928	0.655258950311309
g41	g19	-0.0291491885106928	0.655258950311309
g27	g26	-0.0292628278373774	0.654001864766214
g26	g27	-0.0292628278373774	0.654001864766214
g64	g59	-0.0293199249816668	0.653370620100891
g59	g64	-0.0293199249816668	0.65337062010089
g29	g3	-0.0293556521804087	0.652975758854314
g3	g29	-0.0293556521804087	0.652975758854314
g53	g63	-0.0293918613306985	0.652575669548468
g63	g53	-0.0293918613306986	0.652575669548468
g1	g51	-0.0297947666685621	0.648130529183177
g51	g1	-0.0297947666685622	0.648130529183176
g53	g27	-0.0299017111553017	0.646952722507642
g27	g53	-0.0299017111553017	0.646952722507642
g5	g53	-0.02993288363996	0.646609577206405
g53	g5	-0.0299328836399601	0.646609577206404
g36	g5	-0.0299335888818017	0.646601814799547
g5	g36	-0.0299335888818018	0.646601814799547
g47	g63	-0.030143418256287	0.644293979715824
g63	g47	-0.030143418256287	0.644293979715824
g45	g49	-0.0302693428086096	0.642910614589787
g49	g45	-0.0302693428086096	0.642910614589786
g50	g44	-0.030275488503298	0.642843131463683
g44	g50	-0.030275488503298	0.642843131463683
g36	g26	-0.030367032309926	0.64183827676466
g26	g36	-0.0303670323099261	0.64183827676466
g40	g38	-0.030528224388318	0.640070493393059
g38	g40	-0.030528224388318	0.640070493393058
g25	g19	-0.0307527291720699	0.637611744024665
g19	g25	-0.0307527291720699	0.637611744024664
g9	g56	-0.0310720109366618	0.634121827394196
g56	g9	-0.0310720109366619	0.634121827394195
g12	g23	-0.0310983907190102	0.633833842423427
g23	g12	-0.0310983907190103	0.633833842423426
g51	g42	-0.0311935758072887	0.632795176365307
g42	g51	-0.0311935758072887	0.632795176365307
g4	g12	-0.0312471127128919	0.63221129389277
g12	g4	-0.031247112712892	0.63221129389277
g61	g60	-0.0312713905955101	0.631946590276595
g60	g61	-0.0312713905955101	0.631946590276595
g23	g47	-0.0314399536347795	0.630110028388362
g47	g23	-0.0314399536347795	0.630110028388362
g61	g41	-0.0316177892954851	0.628174897033229
g41	g61	-0.0316177892954851	0.628174897033229
g18	g59	-0.0316825170886799	0.62747118591109
g59	g18	-0.0316825170886802	0.627471185911087
g3	g40	-0.0317838883301694	0.62636976894798
g40	g3	-0.0317838883301694	0.626369768947979
g56	g25	-0.0319028061796376	0.625078759643618
g25	g56	-0.0319028061796376	0.625078759643618
g36	g0	-0.0320015092614276	0.624008075227491
g0	g36	-0.0320015092614276	0.624008075227491
g45	g17	-0.0320701009749596	0.623264488974396
g17	g45	-0.0320701009749598	0.623264488974395
g25	g30	-0.032144858637088	0.622454493561317
g30	g25	-0.032144858637088	0.622454493561316
g16	g17	-0.0323150781722433	0.620611868223705
g17	g16	-0.0323150781722433	0.620611868223705
g33	g51	-0.0323632944112875	0.620090356735414
g51	g33	-0.0323632944112875	0.620090356735414
g0	g62	-0.0324694367641992	0.618942979839805
g62	g0	-0.0324694367641992	0.618942979839805
g51	g38	-0.0325299024043572	0.61828977081983
g38	g51	-0.0325299024043572	0.61828977081983
g45	g53	-0.0326225160526318	0.617289848602053
g53	g45	-0.0326225160526318	0.617289848602052
g2	g63	-0.0327340391695471	0.616086701394619
g63	g2	-0.0327340391695471	0.616086701394619
g53	g61	-0.0328059927573197	0.615310986305284
g61	g53	-0.0328059927573197	0.615310986305283
g60	g52	-0.0328075113672351	0.615294619119341
g52	g60	-0.0328075113672351	0.615294619119341
g8	g3	-0.0328494116816938	0.614843103383399
g3	g8	-0.0328494116816938	0.614843103383399
g16	g64	-0.0330925181938223	0.612226263854233
g64	g16	-0.0330925181938223	0.612226263854233
g5	g51	-0.0331781584919827	0.611305584387735
g51	g5	-0.0331781584919827	0.611305584387735
g50	g22	-0.0333352491304697	0.609618361704163
g22	g50	-0.0333352491304697	0.609618361704163
g21	g49	-0.0333383342215181	0.609585247065326
g49	g21	-0.0333383342215182	0.609585247065326
g14	g32	-0.0334615229354374	0.608263618285047
g32	g14	-0.0334615229354374	0.608263618285047
g6	g38	-0.0335460734105045	0.607357254280602
g38	g6	-0.0335460734105045	0.607357254280602
g55	g48	-0.0336557545671735	0.606182387819043
g48	g55	-0.0336557545671735	0.606182387819043
g2	g57	-0.0339230129861068	0.603323847304899
g57	g2	-0.0339230129861068	0.603323847304899
g7	g59	-0.0340093207902687	0.602402005297727
g59	g7	-0.0340093207902688	0.602402005297727
g15	g40	-0.0340582264498664	0.60187993054109
g40	g15	-0.0340582264498664	0.60187993054109
g10	g5	-0.0340593398143257	0.60186804758005
g5	g10	-0.0340593398143257	0.601868047580049
g33	g7	-0.0340630821373015	0.601828106462884
g7	g33	-0.0340630821373015	0.601828106462884
g0	g26	-0.0341698281179312	0.600689326928726
g26	g0	-0.0341698281179312	0.600689326928726
g3	g11	-0.0342411605707225	0.599928883079143
g11	g3	-0.0342411605707225	0.599928883079143
g54	g6	-0.0344755888926033	0.597432800482986
g6	g54	-0.0344755888926033	0.597432800482985
g51	g34	-0.0345229631324247	0.596928952151622
g34	g51	-0.0345229631324247	0.596928952151622
g11	g13	-0.0345659594185576	0.596471831878584
g13	g11	-0.0345659594185576	0.596471831878583
g55	g31	-0.0346148991884439	0.595951715565409
g31	g55	-0.0346148991884439	0.595951715565409
g2	g16	-0.0347353521004339	0.594672456087161
g16	g2	-0.034735352100434	0.594672456087159
g57	g47	-0.0347577476608697	0.594434743519337
g47	g57	-0.0347577476608697	0.594434743519337
g60	g44	-0.0347844433176136	0.594151444951209
g44	g60	-0.0347844433176136	0.594151444951209
g64	g53	-0.0348329232482038	0.593637125120744
g53	g64	-0.0348329232482039	0.593637125120744
g43	g61	-0.0350312304493868	0.591535410612113
g61	g43	-0.0350312304493869	0.591535410612113
g12	g61	-0.0350366674645444	0.591477835494256
g61	g12	-0.0350366674645445	0.591477835494254
g50	g12	-0.0350766301244998	0.591054730573402
g12	g50	-0.0350766301244998	0.591054730573402
g0	g21	-0.0351055708674115	0.590748406631818
g21	g0	-0.0351055708674115	0.590748406631818
g27	g4	-0.0354909874871141	0.586675893390326
g4	g27	-0.0354909874871142	0.586675893390325
g9	g37	-0.0355493483910965	0.586060350286768
g37	g9	-0.0355493483910966	0.586060350286767
g38	g24	-0.0356056596147276	0.585466707884085
g24	g38	-0.0356056596147276	0.585466707884085
g33	g2	-0.0356796427393367	0.584687187345438
g2	g33	-0.0356796427393368	0.584687187345438
g50	g8	-0.0359256669471899	0.582098417436563
g8	g50	-0.0359256669471899	0.582098417436563
g53	g34	-0.0359627583822694	0.58170858776029
g34	g53	-0.0359627583822695	0.58170858776029
g9	g26	-0.0361554216541571	0.579685656890307
g26	g9	-0.0361554216541572	0.579685656890306
g48	g28	-0.0362870847418063	0.578305106094125
g28	g48	-0.0362870847418063	0.578305106094125
g43	g54	-0.0363481860010429	0.577664952253893
g54	g43	-0.0363481860010429	0.577664952253893
g26	g11	-0.0363900871816891	0.577226148020743
g11	g26	-0.0363900871816892	0.577226148020743
g4	g21	-0.0364706496969701	0.576382907017518
g21	g4	-0.0364706496969702	0.576382907017517
g7	g38	-0.0367899000705671	0.573047031094106
g38	g7	-0.0367899000705671	0.573047031094106
g54	g52	-0.036827882671458	0.572650754072603
g52	g54	-0.036827882671458	0.572650754072603
g25	g1	-0.0369345507266204	0.571538565276836
g1	g25	-0.0369345507266205	0.571538565276836
g64	g56	-0.0369619354794121	0.571253199242043
g56	g64	-0.0369619354794122	0.571253199242042
g17	g33	-0.037098360302095	0.569832573054647
g33	g17	-0.0370983603020951	0.569832573054646
g36	g64	-0.037163933042804	0.569150343853135
g64	g36	-0.0371639330428041	0.569150343853134
g0	g19	-0.0372571597538058	0.568181066074956
g19	g0	-0.0372571597538058	0.568181066074956
g63	g36	-0.0375657869890758	0.564977879522278
g36	g63	-0.0375657869890759	0.564977879522278
g35	g29	-0.037623335567001	0.564381548978363
g29	g35	-0.037623335567001	0.564381548978363
g11	g7	-0.0376529801646662	0.564074482899439
g7	g11	-0.0376529801646662	0.564074482899439
g35	g51	-0.0376571737036464	0.564031051639829
g51	g35	-0.0376571737036464	0.564031051639829
g4	g25	-0.0376991485766801	0.563596418320712
g25	g4	-0.0376991485766801	0.563596418320712
g9	g50	-0.037716242075048	0.563419467828279
g50	g9	-0.037716242075048	0.563419467828278
g15	g47	-0.0378199454226815	0.562346510146316
g47	g15	-0.0378199454226815	0.562346510146316
g51	g19	-0.0378337094520567	0.562204175549587
g19	g51	-0.0378337094520567	0.562204175549587
g14	g60	-0.0378751047969334	0.561776208208983
g60	g14	-0.0378751047969334	0.561776208208983
g4	g13	-0.0378924451258509	0.561596981075497
g13	g4	-0.0378924451258509	0.561596981075497
g24	g31	-0.0378993619978034	0.561525496952177
g31	g24	-0.0378993619978035	0.561525496952176
g7	g41	-0.0379497664076074	0.561004712174839
g41	g7	-0.0379497664076074	0.561004712174839
g38	g16	-0.0379762139276556	0.560731545977979
g16	g38	-0.0379762139276556	0.560731545977979
g38	g64	-0.0382687721644225	0.557714102206255
g64	g38	-0.0382687721644225	0.557714102206255
g54	g36	-0.0383007729118493	0.55738452364749
g36	g54	-0.0383007729118493	0.55738452364749
g57	g13	-0.0384158973348442	0.556199626697709
g13	g57	-0.0384158973348443	0.556199626697709
g39	g21	-0.0385528715510219	0.554791437091597
g21	g39	-0.0385528715510221	0.554791437091595
g37	g20	-0.0386227479275475	0.554073727385423
g20	g37	-0.0386227479275476	0.554073727385423
g37	g25	-0.0386563850492153	0.553728397037345
g25	g37	-0.0386563850492154	0.553728397037345
g46	g0	-0.0386586510567448	0.55370513718461
g0	g46	-0.0386586510567449	0.55370513718461
g49	g59	-0.0386707590240804	0.553580860776148
g59	g49	-0.0386707590240805	0.553580860776148
g6	g12	-0.0388911687248292	0.551320947395937
g12	g6	-0.0388911687248293	0.551320947395936
g11	g33	-0.0389730432181956	0.550482618081272
g33	g11	-0.0389730432181957	0.550482618081271
g55	g0	-0.0391674329679426	0.548494723605393
g0	g55	-0.0391674329679427	0.548494723605392
g53	g23	-0.0393312103817873	0.546822619632884
g23	g53	-0.0393312103817873	0.546822619632884
g34	g9	-0.0396009578018945	0.544074081150942
g9	g34	-0.0396009578018945	0.544074081150942
g53	g36	-0.0397041207701993	0.543024729708526
g36	g53	-0.0397041207701993	0.543024729708526
g51	g45	-0.0397053834207858	0.543011892506468
g45	g51	-0.0397053834207859	0.543011892506467
g32	g49	-0.0398610257255885	0.5414306489532
g49	g32	-0.0398610257255886	0.5414306489532
g58	g30	-0.0399109160428606	0.540924273621288
g30	g58	-0.0399109160428606	0.540924273621287
g38	g29	-0.0400681642072767	0.53932978077642
g29	g38	-0.0400681642072768	0.53932978077642
g17	g62	-0.0400895387058333	0.539113224586851
g62	g17	-0.0400895387058334	0.53911322458685
g41	g17	-0.0401691342998439	0.5383071811012
g17	g41	-0.0401691342998441	0.538307181101198
g16	g53	-0.0403392475947176	0.536586505372445
g53	g16	-0.0403392475947177	0.536586505372444
g3	g44	-0.0403522854955781	0.536454742068623
g44	g3	-0.0403522854955781	0.536454742068623
g9	g54	-0.0404087815571681	0.535883969971292
g54	g9	-0.0404087815571682	0.535883969971292
g38	g14	-0.0404906909397254	0.535056990504164
g14	g38	-0.0404906909397254	0.535056990504164
g1	g36	-0.0405756442897515	0.534199954290348
g36	g1	-0.0405756442897515	0.534199954290348
g61	g29	-0.04061523459769	0.533800790141156
g29	g61	-0.0406152345976901	0.533800790141155
g62	g14	-0.0406727688680839	0.533220975314098
g14	g62	-0.0406727688680839	0.533220975314098
g57	g51	-0.0406984247176387	0.532962524638834
g51	g57	-0.0406984247176387	0.532962524638834
g64	g60	-0.0407677306954509	0.53226466828391
g60	g64	-0.0407677306954509	0.532264668283909
g34	g41	-0.0408466359666581	0.531470714688236
g41	g34	-0.0408466359666581	0.531470714688236
g32	g6	-0.0408681577184782	0.531254264027423
g6	g32	-0.0408681577184783	0.531254264027422
g10	g49	-0.0409719666737183	0.530210850711169
g49	g10	-0.0409719666737183	0.530210850711169
g31	g62	-0.0410776087351447	0.529150075172722
g62	g31	-0.0410776087351447	0.529150075172721
