TF	target	importance
g44	g63	0.0072846983587309296
g62	g7	0.007278301890017572
g46	g11	0.007277901371702199
g63	g61	0.007267972549350018
g23	g4	0.007254961449425595
g1	g40	0.007247876647537407
g29	g13	0.007240146369677046
g10	g34	0.007226835393498418
g52	g41	0.007220671769634162
g29	g63	0.007219864474531886
g64	g15	0.007214324062537072
g24	g48	0.007206127782708575
g21	g34	0.007202237267154635
g38	g8	0.007201234403091872
g8	g57	0.007198786870379294
g57	g10	0.007188946847060857
g34	g15	0.007184118703228785
g34	g2	0.007182209733406119
g4	g10	0.007180925727262371
g35	g5	0.007179077897974931
g64	g57	0.0071746405087314835
g62	g10	0.007169644175014622
g58	g48	0.007169441267215555
g58	g8	0.007158152415261535
g9	g36	0.0071527268053233435
g42	g55	0.00713999285768216
g17	g15	0.007128170236889164
g60	g21	0.007124914223948673
g7	g59	0.007124085660242618
g35	g26	0.007120615731735413
g25	g8	0.0071028264557165405
g42	g57	0.007102112131471102
g42	g10	0.007102020654397802
g27	g8	0.007100484345217925
g63	g26	0.0071000666936533955
g19	g3	0.007090522060830571
g7	g39	0.007084511416824196
g35	g11	0.007062872159693764
g16	g48	0.00705800859171549
g5	g26	0.007044233336097878
g37	g6	0.007036962647254121
g52	g48	0.007035374557744163
g38	g5	0.00703444415837752
g44	g50	0.007030054722885595
g24	g9	0.007029153237098403
g61	g20	0.007028010921433202
g45	g40	0.007013933206118275
g5	g56	0.00700154581557712
g50	g45	0.006999667080632911
g52	g54	0.006995741695234655
g25	g48	0.00699435703024982
g25	g13	0.006983681160514338
g48	g39	0.006977582314958512
g42	g5	0.006974366952733908
g37	g4	0.006968472851152895
g24	g15	0.006965760264419668
g38	g31	0.006959731185448298
g33	g5	0.006954669349058559
g55	g12	0.006937666394953694
g7	g45	0.006910708285633945
g36	g9	0.006904297201446249
g44	g1	0.006889687195062912
g34	g56	0.0068854671354604945
g32	g55	0.006872574885929139
g52	g14	0.006866267729239157
g25	g15	0.0068470163224386305
g23	g34	0.00684257165697523
g64	g55	0.0068296115953456376
g31	g6	0.006822561803524648
g60	g40	0.006821636267336598
g38	g61	0.0068208888328750526
g22	g50	0.006813530084577637
g36	g26	0.006809503279587759
g26	g39	0.006797882818764633
g52	g15	0.006792638560008755
g51	g5	0.006768319843105436
g35	g45	0.006754729869377379
g8	g53	0.00674438723105697
g30	g31	0.00674147052726397
g24	g11	0.0067252318485960085
g62	g20	0.0067215197534672986
g48	g31	0.0067203086026880994
g9	g14	0.0067189798171372415
g24	g40	0.0067181369423369944
g27	g50	0.006715871900652876
g9	g13	0.006705235396398923
g59	g54	0.006695340335404983
g49	g55	0.006690462510877855
g26	g56	0.006686296723701949
g52	g31	0.006635541282294593
g62	g48	0.0066303562876756025
g51	g48	0.006624586366043064
g56	g9	0.006596810921140792
g0	g4	0.0065890497332774635
g29	g8	0.006583917106821314
g11	g45	0.00657937882574207
g35	g15	0.006574597983192419
g9	g56	0.006570298391006896
g16	g8	0.006570120582676097
g0	g5	0.006564583078468104
g46	g53	0.006556203175467804
g0	g26	0.0065543269066338315
g54	g3	0.006552660018412868
g18	g6	0.006548487430773034
g35	g54	0.006546791881945616
g35	g8	0.006545503370015579
g8	g56	0.006541099554506458
g16	g63	0.006536178608127336
g49	g9	0.006534255519258743
g23	g44	0.006529771969840481
g45	g6	0.006526385847583587
g38	g19	0.006516153076737728
g48	g56	0.006515277887427943
g17	g50	0.0065145151599138055
g27	g9	0.006514405037334314
g40	g41	0.006509935712805636
g2	g55	0.0064951169093231875
g27	g63	0.006488907502198402
g29	g4	0.006486377241476462
g32	g21	0.0064723284660827855
g25	g61	0.006471878168574899
g49	g54	0.006469679961189613
g55	g46	0.006458748934981982
g21	g57	0.006453471432687889
g3	g55	0.006435294211350308
g28	g26	0.006434072071662638
g63	g15	0.00643294498941332
g36	g11	0.00642644574455998
g14	g26	0.006417254555616008
g25	g55	0.006414000343885352
g5	g8	0.006408789475390525
g57	g1	0.006402190859310186
g46	g10	0.006395998066140292
g43	g10	0.006395845476018988
g24	g21	0.00638729466360431
g23	g11	0.006380945489795057
g21	g30	0.006377892063970229
g5	g21	0.006376658402650253
g34	g59	0.006374297038364585
g4	g55	0.006366379091752132
g49	g21	0.006365536760767584
g5	g34	0.006357002966521785
g23	g9	0.006347660953808021
g60	g55	0.006341764951305859
g42	g44	0.006341326072395621
g60	g50	0.006340597667634682
g27	g61	0.006338769114479801
g34	g61	0.006322486273636925
g8	g17	0.006296872032836231
g25	g50	0.006289784945135771
g51	g15	0.006288279011357985
g15	g59	0.006285491652254906
g24	g8	0.006284231829951576
g32	g53	0.006276874323073415
g59	g5	0.006270983888348486
g5	g2	0.006269339727013416
g0	g15	0.00626879018938842
g37	g46	0.006260298775662156
g60	g5	0.006260208817791789
g7	g2	0.00625879918999214
g57	g50	0.006257854729754627
g21	g44	0.006257295479395027
g64	g9	0.0062283546953140305
g42	g40	0.006217118737294647
g26	g11	0.006212273584272677
g10	g56	0.006210269982294835
g61	g11	0.006206463000276907
g29	g21	0.006189210870578201
g14	g5	0.006187294415335972
g10	g1	0.006182328399975507
g43	g59	0.006181918721987921
g53	g1	0.0061707977691239655
g46	g26	0.006170119343521333
g53	g9	0.006169040619860611
g55	g56	0.006166914808921431
g7	g31	0.0061613849822220595
g4	g59	0.006145239844143296
g60	g8	0.006124377704446217
g8	g39	0.006112529579664763
g37	g48	0.006107628835857423
g52	g61	0.006106340948664204
g5	g55	0.006105522510602218
g37	g8	0.006102031036333218
g29	g50	0.006098353834411553
g39	g21	0.006098112754634936
g54	g59	0.006097336991139875
g57	g8	0.006093066439839962
g55	g54	0.006090403019426868
g11	g50	0.006076140302677689
g19	g59	0.006065784598858571
g53	g6	0.006061964561939273
g63	g11	0.0060572253829225845
g8	g1	0.006055703395147594
g52	g9	0.006047662537715888
g6	g40	0.006047588805892341
g28	g15	0.006045851055959919
g53	g48	0.006036172344269728
g63	g44	0.006033431535272257
g0	g40	0.006029634352113353
g22	g15	0.0060286995752426185
g61	g31	0.006016578279767346
g33	g10	0.0060100135227468
g44	g55	0.006009821916555769
g24	g5	0.0059904062312697084
g4	g61	0.005985035529369833
g26	g2	0.005962179755024137
g51	g55	0.005949431916713317
g36	g50	0.0059369253935003495
g64	g26	0.005936310428684304
g23	g40	0.0059220527699943475
g22	g61	0.0059186683992902625
g33	g4	0.0059111621615948375
g9	g46	0.005911081144622143
g16	g21	0.005904332022967258
g45	g21	0.005896760606026063
g28	g21	0.005891132083456144
g53	g21	0.005879668345401559
g48	g44	0.005829770621025922
g21	g46	0.005828112113620193
g3	g11	0.0058264141414329194
g54	g34	0.005822033653707599
g55	g17	0.005814554083808381
g29	g61	0.005814246288267947
g5	g9	0.005811903133386108
g47	g61	0.005811889111168738
g29	g31	0.005810119879959024
g40	g36	0.005808799997374714
g26	g31	0.005804709366642746
g29	g1	0.005801391594402377
g62	g40	0.005798119535695822
g0	g21	0.005794602326328693
g8	g54	0.005793771885920682
g21	g13	0.005790306892642227
g38	g48	0.00578855507592069
g1	g9	0.005770360423717773
g43	g11	0.005768129503272708
g62	g59	0.005759283351029739
g9	g41	0.005745408107493475
g46	g15	0.005741955283647154
g11	g56	0.005739558019473824
g10	g36	0.005734909825390005
g16	g6	0.005727908906604923
g6	g10	0.005716962023343756
g45	g50	0.005713421891472274
g10	g30	0.005709240807183777
g51	g31	0.005705727587062986
g55	g22	0.00570406815940766
g42	g4	0.005703064713017789
g37	g55	0.0056936235083536995
g53	g56	0.005688917548862205
g16	g9	0.005680871194201763
g37	g21	0.005672434116514793
g43	g31	0.005650667176544064
g19	g31	0.005635499468085208
g16	g11	0.005634969383678249
g60	g48	0.005633305299063212
g53	g45	0.005630560822646136
g36	g15	0.0056298779533207645
g21	g36	0.005627805114954707
g15	g31	0.005627301895290548
g21	g17	0.005620582659161764
g32	g10	0.005618388698340924
g63	g31	0.005612973916803137
g58	g40	0.0056128684507043905
g8	g11	0.005606914979026852
g35	g59	0.005583999968069099
g21	g56	0.005567425022800131
g28	g10	0.005563600221620727
g57	g21	0.005559009836486679
g34	g54	0.005554383721143711
g60	g4	0.005535910934778478
g48	g53	0.005509037362233537
g7	g53	0.005497947972430641
g19	g11	0.005495924156580941
g19	g15	0.00548709273704644
g11	g39	0.0054857333544433345
g7	g3	0.005474623928261023
g46	g30	0.0054429714115929945
g5	g40	0.005441984071451458
g7	g11	0.005431532268540681
g32	g15	0.005426731822569852
g35	g10	0.005417936828948486
g8	g5	0.005408376430421098
g44	g48	0.005401624103493706
g21	g14	0.005399820167944976
g4	g21	0.005395520759084536
g42	g26	0.005386849575086939
g32	g9	0.005383766493263486
g7	g4	0.005377750054226996
g29	g6	0.0053730047526445
g5	g30	0.00536609870281858
g12	g54	0.005364720404437521
g40	g56	0.00536459107209327
g0	g59	0.005356739633961706
g25	g9	0.005350074585050845
g48	g3	0.0053396962726228745
g42	g11	0.005325072408549571
g21	g41	0.005320012708195856
g33	g31	0.005317554495300656
g60	g31	0.005307909221976697
g16	g1	0.005307311727228389
g16	g56	0.005306421889333091
g28	g8	0.005305517779846619
g43	g53	0.00529455605177967
g21	g1	0.005289699410368465
g62	g6	0.005283480330578084
g29	g59	0.005280240102464877
g47	g15	0.005276850613388038
g48	g54	0.005276286153309436
g19	g56	0.005266131502632282
g17	g1	0.0052655840800790695
g35	g40	0.005258683561737365
g51	g4	0.005247412029178565
g38	g59	0.005241299343838182
g31	g50	0.005233644076664633
g28	g40	0.005232856867250364
g35	g3	0.005222628807370714
g53	g50	0.005211984383732988
g60	g9	0.005209751712670739
g23	g6	0.005206023980688153
g38	g21	0.005199974237042497
g29	g48	0.00519785904007681
g63	g59	0.005193004929222095
g22	g4	0.005174359981864162
g38	g50	0.005161471317996858
g53	g20	0.005145454640037489
g34	g40	0.005145268089337904
g30	g9	0.00514521409449081
g52	g50	0.005140499197100097
g49	g31	0.005135274108976659
g34	g10	0.005118368740449203
g9	g45	0.0051060364974396255
g40	g5	0.005102825394827852
g24	g55	0.0051016834781145775
g27	g40	0.005083725412734965
g13	g50	0.0050829221432488435
g58	g10	0.005082699899273785
g33	g50	0.005072070271214771
g37	g9	0.005065351249464591
g57	g6	0.0050564343042118496
g33	g15	0.00505613204762864
g36	g53	0.005053281023844123
g48	g45	0.005049852868521946
g49	g39	0.005048808145229062
g0	g9	0.005036661721200222
g42	g9	0.005034428596430927
g2	g11	0.005030464038385646
g58	g15	0.0050226298276958336
g9	g2	0.005022560644964795
g23	g54	0.0050193338080234615
g51	g21	0.005019106766091339
g8	g45	0.005017037223918996
g0	g55	0.005009240969314774
g50	g40	0.0050085822418704405
g11	g1	0.0050072060526844785
g40	g1	0.0050071013929415065
g60	g10	0.005006253194227872
g5	g22	0.0050050259955047504
g28	g55	0.005003272524531343
g46	g5	0.004994669558320447
g49	g40	0.0049849299234162965
g25	g10	0.0049766299570981115
g8	g12	0.0049696306103511065
g48	g5	0.004962248369919066
g24	g50	0.004959957456027746
g42	g15	0.004952710765919792
g36	g5	0.004946658910204249
g8	g13	0.004944936007352777
g19	g4	0.004938745375902003
g51	g50	0.004937790821736189
g12	g50	0.004926249085810366
g27	g11	0.004921750642526465
g26	g1	0.0049216568941732215
g41	g61	0.004920197677085849
g21	g47	0.004914053630912908
g33	g59	0.004913874549515066
g45	g9	0.004900631800186508
g13	g15	0.004894873727407921
g52	g4	0.004885081496143175
g14	g15	0.004878861731871664
g44	g45	0.004866153040096118
g54	g9	0.004863909266743685
g44	g6	0.004859818193582241
g28	g61	0.004856538709463799
g38	g55	0.004843076367257784
g28	g4	0.004832691400665036
g10	g2	0.004818297159739142
g16	g40	0.0048177114159646635
g49	g50	0.004816336088313921
g62	g9	0.0048142296636043925
g34	g11	0.004811979979232907
g25	g6	0.004811102004659215
g51	g6	0.004776777347563346
g16	g2	0.00477100888743558
g28	g9	0.004770264674913013
g35	g31	0.004767627071924936
g17	g56	0.004766405018203943
g51	g9	0.004765791637233763
g32	g40	0.00476062703637961
g32	g50	0.0047414995237302195
g55	g1	0.004738470931426228
g58	g31	0.004736549632392647
g0	g61	0.004731232236176376
g54	g40	0.004727100743469526
g17	g30	0.004718444118657687
g29	g55	0.004694825453874506
g55	g47	0.004689514999286911
g44	g39	0.004688832000220551
g27	g36	0.004688261206990773
g44	g21	0.004687250654096525
g37	g14	0.004675419227540619
g57	g3	0.004674591088290401
g20	g6	0.00466868491511684
g59	g4	0.004666636041430244
g21	g18	0.0046618333714565745
g27	g31	0.004661315556022999
g51	g59	0.004658147842846906
g49	g61	0.004653175472625009
g53	g22	0.004649925435953138
g53	g12	0.004639659585635399
g38	g56	0.004629623447160086
g55	g30	0.004626009241696643
g18	g15	0.004622648075466631
g36	g61	0.0046047628843815525
g38	g3	0.00459945654199638
g54	g21	0.004585441067713879
g19	g30	0.004580447562482094
g39	g9	0.004578172289864109
g6	g31	0.004572162456547582
g37	g36	0.004572155492821372
g12	g61	0.004571441747808723
g54	g55	0.004562071949718471
g34	g45	0.004560041874467229
g28	g50	0.004558619177251673
g1	g31	0.004558138323748632
g8	g36	0.004554266164333628
g58	g6	0.004545741860246272
g8	g3	0.004538899152507137
g1	g59	0.004538084357147537
g42	g50	0.004530352366534083
g26	g3	0.004529349658063272
g39	g59	0.004527275607809539
g0	g10	0.004513437786208766
g28	g11	0.004510452112572969
g5	g11	0.004508100889115477
g35	g61	0.004501744728705833
g2	g40	0.004501146756251091
g29	g14	0.004491936013520378
g26	g30	0.004489756602299965
g22	g5	0.004484190884415115
g57	g45	0.004457426476450387
g58	g50	0.004451867000460547
g10	g54	0.004451209753564279
g35	g50	0.0044488393083799175
g40	g4	0.004443616713012083
g33	g61	0.0044421131843237595
g38	g4	0.004440356605259205
g41	g15	0.004426437787290175
g16	g55	0.004408803434034817
g39	g55	0.004399784939257366
g25	g14	0.004399176700238172
g24	g6	0.0043940413794219665
g63	g4	0.004386877221876537
g38	g39	0.004385858032625031
g4	g40	0.0043763278982995495
g44	g22	0.004366522651028148
g38	g9	0.004359786104760893
g33	g56	0.004356924028363011
g53	g30	0.00435411084478422
g40	g46	0.00435311694687818
g56	g31	0.004349028619704554
g14	g61	0.004346008842640434
g63	g3	0.004341411564010566
g29	g41	0.004339610398188175
g52	g59	0.004337300268499095
g27	g59	0.004317609481022861
g44	g56	0.004313453096192715
g49	g45	0.004303037720047097
g36	g4	0.00430164822845988
g54	g10	0.004298013744653114
g37	g40	0.004294377891385562
g17	g5	0.004288308719701747
g27	g10	0.004284186663827613
g33	g6	0.004266680453317889
g38	g45	0.004262923429402164
g27	g46	0.004256255215037604
g6	g11	0.00425026694407436
g27	g3	0.004248186200726891
g30	g10	0.0042479192013916344
g24	g4	0.00424694381811133
g21	g2	0.004243984284918067
g54	g31	0.004241451296163782
g33	g11	0.004235121378396759
g31	g1	0.004231055918286809
g46	g45	0.004218175311823477
g52	g40	0.004216233811426144
g13	g61	0.004210158261167619
g64	g61	0.004206845269631967
g21	g5	0.0042008036247276745
g42	g31	0.0041940996561164534
g45	g55	0.004191788536750729
g54	g2	0.004191379952700726
g29	g9	0.0041907997955570545
g42	g59	0.004182573593068098
g23	g59	0.004178917855619725
g7	g36	0.004171601318531813
g16	g45	0.004166826959434477
g55	g41	0.004163595844907447
g47	g54	0.004161451076701492
g5	g12	0.004161340839630858
g49	g1	0.004150323583550979
g53	g18	0.004139758888003523
g64	g40	0.004137952538154201
g13	g6	0.004134669184757516
g10	g5	0.004133896097476358
g55	g5	0.004123809843664894
g49	g10	0.0041167144780539025
g64	g59	0.004110369267117437
g28	g56	0.004096844986729079
g55	g18	0.004079901539274976
g55	g14	0.004078569192472826
g6	g59	0.004061412583156881
g23	g61	0.004059207418869241
g53	g17	0.004053927083680062
g8	g46	0.004048814555482163
g34	g9	0.004042104142475389
g53	g46	0.004037589305654689
g4	g9	0.004027220219661614
g52	g5	0.004020926342541297
g23	g50	0.004017571180075394
g10	g41	0.004014141350264756
g34	g5	0.004007760527606054
g11	g54	0.0040013305857081564
g0	g22	0.003993995656105284
g61	g12	0.003991190468106661
g57	g12	0.003988972191771615
g57	g17	0.003982334361698885
g24	g10	0.003980657110165351
g7	g46	0.003974534131857599
g37	g39	0.003973405680572332
g38	g11	0.0039710567661170645
g20	g50	0.003964336747070864
g40	g45	0.003955242592976926
g29	g39	0.003940264764854879
g44	g2	0.00393431809233588
g36	g6	0.0039261176901749665
g53	g41	0.0038943514806752144
g23	g10	0.0038936033896562455
g59	g1	0.003892470326680332
g58	g39	0.0038868619941431547
g18	g50	0.0038848235134658553
g64	g10	0.003884266435495623
g54	g30	0.003884082431961791
g21	g12	0.0038628209022187297
g11	g3	0.0038610033494367903
g8	g47	0.0038606057606335132
g59	g56	0.003858810996679248
g32	g11	0.0038571252457512326
g64	g4	0.0038483364629869027
g9	g39	0.0038471742892278236
g50	g10	0.003843442625995803
g60	g3	0.0038396523902982957
g3	g10	0.0038258353200026256
g25	g36	0.0038200662874170893
g26	g36	0.003809043527223353
g15	g20	0.003801800569051945
g62	g1	0.0038011725515013257
g14	g4	0.0037964196043638082
g37	g31	0.003795444593769193
g16	g30	0.0037870346398649083
g44	g30	0.0037821710197351605
g9	g4	0.003782091155143945
g51	g11	0.0037794888534279044
g60	g11	0.003778561431585814
g32	g6	0.003775904404119732
g17	g4	0.003772301556606654
g61	g46	0.003765905671977455
g13	g4	0.0037613817114559842
g29	g10	0.003742187197421381
g5	g10	0.003739676586332561
g11	g2	0.0037391518567284265
g12	g5	0.003727846798884859
g25	g31	0.0037230076974692906
g47	g4	0.0037140811674370657
g37	g50	0.003710900502486268
g38	g6	0.0037062278627522246
g60	g61	0.003697790721086375
g55	g36	0.003692655279143792
g46	g2	0.0036900490714542687
g54	g56	0.0036850801452526162
g27	g6	0.003681350602272194
g38	g14	0.0036713244856550376
g56	g11	0.003668534955765385
g49	g11	0.003666590257944212
g23	g39	0.0036592142664566008
g46	g56	0.0036519097548012034
g44	g12	0.003644002051947931
g51	g40	0.0036409065254694984
g38	g10	0.0036347278289387375
g3	g59	0.003631440577836429
g34	g4	0.0036310548590586414
g49	g3	0.003619936350109125
g58	g59	0.0036071197105793447
g8	g18	0.0035940608451128313
g34	g31	0.0035937440437857834
g32	g12	0.003588133183386574
g11	g5	0.0035790970674278747
g25	g1	0.0035695456842450932
g8	g2	0.003562802622505543
g14	g3	0.003537769771002348
g47	g1	0.003537487711146177
g60	g59	0.0035373556026304757
g26	g17	0.003533445979260792
g28	g6	0.003515406173439319
g51	g3	0.003509266919965486
g5	g59	0.003506274210369643
g37	g56	0.0034911095568320705
g64	g11	0.0034882424792876754
g10	g45	0.0034781955512606265
g27	g1	0.003475458964358735
g4	g31	0.0034626700611426952
g2	g10	0.003458408907410566
g31	g5	0.0034566154760112366
g22	g1	0.003456596717757074
g2	g59	0.0034365309252578934
g31	g56	0.0034288596482671967
g63	g39	0.003428100996804277
g51	g56	0.003425014531587881
g50	g59	0.0034220101820410507
g38	g30	0.003416076537140961
g3	g40	0.0034070618697587323
g37	g45	0.00339826575370867
g56	g59	0.0033957162005772306
g14	g50	0.0033955486082904514
g60	g6	0.00339478339515521
g34	g3	0.003365258803917486
g64	g18	0.0033650117221030174
g8	g20	0.0033591721840716482
g18	g1	0.0033551712959692306
g53	g2	0.0033447108092266786
g52	g6	0.0033416526021663516
g0	g31	0.0033340969219611554
g8	g22	0.0033337995071172936
g62	g45	0.0033255393297144443
g55	g2	0.003323106871448315
g15	g17	0.0033194003223809983
g64	g31	0.003315083823363031
g24	g59	0.0033102491541749544
g40	g2	0.0033066666067845204
g46	g1	0.0033055758872631955
g37	g10	0.0033042426240871446
g40	g30	0.0032975366626704214
g46	g61	0.003295092171995396
g6	g20	0.0032824647089946288
g16	g31	0.003272536415688876
g28	g39	0.003261662328711383
g27	g2	0.003260685718277546
g46	g50	0.0032592424277328963
g52	g10	0.003255276069389358
g11	g4	0.0032548144335187005
g62	g47	0.003245293247789642
g25	g11	0.003244695830780794
g63	g22	0.0032428573476130764
g43	g12	0.003241757706884507
g57	g39	0.003239333818242543
g57	g2	0.0032392422313246455
g45	g10	0.0032384740672060635
g43	g30	0.0032300098228248146
g43	g3	0.0032221745363721585
g63	g46	0.0032121492554257392
g53	g13	0.003209561274691247
g64	g56	0.003194131015571026
g12	g45	0.003190995098097859
g51	g18	0.003186943059921026
g64	g2	0.003180309353158572
g24	g39	0.003177705738913409
g37	g2	0.0031625420967197238
g32	g59	0.0031572308671283275
g24	g31	0.003156917764655195
g55	g13	0.0031537247220688644
g16	g41	0.003152163980872754
g27	g45	0.0031512430648890097
g29	g2	0.003148605312992281
g47	g50	0.0031465114553584366
g23	g45	0.0031377609092934047
g9	g3	0.0031294869978047038
g19	g45	0.0031257186353505196
g37	g11	0.0031223285985807307
g48	g4	0.003120850980834531
g44	g20	0.0031201710606517143
g63	g17	0.003118427401593766
g29	g46	0.00311050672321252
g27	g39	0.003105146961286027
g60	g39	0.003101256725844956
g64	g12	0.0031009654653508367
g28	g3	0.0030973733294368927
g5	g31	0.0030928203392253033
g32	g31	0.003090420522259307
g58	g3	0.0030876901612099782
g8	g14	0.003086167242996994
g51	g10	0.003084477457935019
g18	g54	0.0030803616875079913
g63	g45	0.003080141157750138
g59	g45	0.003077811571248905
g57	g47	0.0030765770079831155
g30	g59	0.003074675358948092
g39	g40	0.003069421671736648
g4	g11	0.0030564436185790264
g27	g56	0.003055332607076178
g52	g11	0.003053369794328349
g57	g20	0.0030477856852284125
g42	g2	0.0030464429393895374
g26	g46	0.003045177308509975
g28	g45	0.003045074472409694
g0	g50	0.0030432780009838844
g61	g17	0.0030405972155951935
g62	g3	0.0030382386507500077
g21	g22	0.003033675505808387
g38	g41	0.0030294294418967884
g29	g3	0.0030226687372396847
g5	g20	0.0030216720586966747
g44	g3	0.003019689490370372
g12	g3	0.00301546117213808
g25	g46	0.003009826312486248
g55	g4	0.003004903427484226
g48	g17	0.0030019174040519033
g29	g56	0.0029997427430893536
g10	g39	0.002994477637427666
g42	g1	0.0029795088489252795
g49	g12	0.0029759744758126217
g32	g54	0.002975290243872508
g29	g45	0.0029736646900837263
g35	g6	0.002966012822625576
g27	g30	0.0029646087256849927
g17	g2	0.0029571734678383987
g62	g18	0.002952917661417655
g64	g47	0.002942374267242837
g42	g39	0.0029385120628867105
g41	g4	0.0029369425131524833
g41	g50	0.002929134044523549
g22	g45	0.002921842994926602
g14	g6	0.002917496971167092
g0	g36	0.002917479883810383
g25	g17	0.002903408083683343
g21	g45	0.002901637766177825
g42	g3	0.002901386143558719
g55	g20	0.002899696417482272
g34	g46	0.0028988056804493626
g0	g39	0.002898291096109732
g21	g4	0.0028892324152409673
g51	g1	0.0028867511644755876
g42	g6	0.0028808224263324757
g44	g47	0.0028758462167783817
g57	g30	0.002872310630317916
g23	g3	0.0028690238977070156
g62	g41	0.002864981382522572
g64	g1	0.002859717674515463
g38	g2	0.002859363864640097
g53	g47	0.0028534857291895852
g53	g14	0.0028474899414993845
g37	g30	0.0028438685394839734
g29	g36	0.0028356454969772913
g60	g45	0.0028341032061680966
g0	g3	0.002823346582853935
g62	g39	0.0028228713119892003
g20	g5	0.0028197476163208035
g25	g2	0.002814764894740418
g28	g59	0.0028109143310577193
g42	g46	0.002796482137579393
g51	g47	0.0027886760922118926
g64	g6	0.0027823404915586327
g57	g22	0.002768442870579058
g11	g30	0.0027672633827036815
g52	g3	0.002759885464727869
g33	g46	0.0027591804829226936
g27	g14	0.0027582479143489734
g16	g47	0.0027507624339223134
g28	g2	0.0027482995526956957
g38	g40	0.0027457298089889094
g8	g41	0.0027435144241846946
g62	g31	0.0027316125773147967
g59	g30	0.002729365597251999
g58	g45	0.0027291597573167303
g50	g11	0.0027289298951407295
g60	g2	0.002726553194193313
g14	g39	0.00272437972278213
g51	g39	0.0027163908065886188
g22	g54	0.0027154282155633417
g62	g14	0.002714670556389747
g35	g41	0.0027044270322368657
g28	g1	0.0027022603023091336
g32	g4	0.0027003536833972125
g8	g4	0.00270022037312284
g37	g59	0.002691672279378674
g62	g2	0.002690370584410866
g37	g12	0.0026895311857840407
g37	g1	0.002688629896211663
g18	g2	0.002685544826506825
g19	g36	0.0026853423880001622
g46	g6	0.0026833380442393257
g16	g3	0.002678126750779183
g20	g54	0.002674062487959415
g57	g56	0.002667986870517391
g51	g2	0.0026678036700167975
g3	g31	0.0026671363889067034
g25	g45	0.0026606575111874265
g40	g39	0.0026571777756651004
g21	g3	0.002654581363945727
g15	g12	0.002644821140383364
g7	g5	0.0026425454943017077
g28	g31	0.0026393338805933433
g51	g13	0.0026389233800281765
g16	g10	0.0026356267690415473
g16	g39	0.0026355244598146445
g33	g30	0.002634431703042546
g36	g1	0.0026340732774477165
g0	g56	0.0026278470390272315
g49	g59	0.0026272644026752072
g45	g31	0.0026265389745287544
g31	g30	0.002623861801531311
g35	g46	0.0026148150835091826
g20	g1	0.0026135743521268177
g43	g45	0.002612811221424709
g18	g3	0.0026121053307567085
g47	g5	0.0026025194655831673
g49	g22	0.0025951999062109217
g29	g22	0.0025924206922101445
g47	g6	0.002590117381819818
g60	g56	0.002589175265684264
g40	g3	0.0025753080026739202
g29	g11	0.002572306119766523
g21	g39	0.002558783215087666
g63	g20	0.0025413732081161437
g57	g46	0.00253592276985075
g9	g54	0.0025326047729088575
g23	g20	0.0025287550403242684
g33	g22	0.0025242739901003178
g58	g2	0.0025222111940669855
g35	g1	0.002518650994046355
g29	g30	0.0025182053827021164
g33	g17	0.0025161722500392373
g26	g12	0.002512422977012952
g60	g17	0.0025102212860149764
g60	g1	0.0025083543007740194
g44	g17	0.0025075031839844287
g7	g22	0.0025065807639214634
g35	g22	0.0024914776753172862
g49	g56	0.0024913898841539364
g0	g6	0.002484753868318413
g58	g46	0.002480825984433858
g33	g12	0.002472081628838235
g38	g1	0.002472009325105937
g43	g39	0.0024656147635515324
g25	g3	0.0024653290202711533
g64	g50	0.002460178540721848
g61	g22	0.002458519098148694
g35	g56	0.002452778445230275
g33	g36	0.002447398132683467
g60	g47	0.0024469216683248697
g54	g11	0.0024460379893010103
g55	g39	0.0024427844932131447
g20	g4	0.002442780560700746
g25	g39	0.0024427436800803556
g39	g31	0.0024401978045712237
g16	g18	0.002436321485904503
g23	g22	0.0024323780121734287
g58	g1	0.0024320774181937604
g16	g36	0.0024312393187520833
g43	g56	0.002429610443294154
g34	g39	0.0024295193561191175
g48	g14	0.0024287392658091304
g46	g4	0.002424016642543568
g49	g36	0.002421448610975829
g0	g1	0.002416377775572876
g63	g12	0.0024135882094318607
g64	g5	0.002404033419056276
g0	g30	0.002402131389630435
g17	g3	0.002400496196967897
g5	g17	0.002398346504447014
g39	g11	0.002393278370176575
g44	g36	0.0023910943843417735
g35	g17	0.002390636376541225
g12	g39	0.002384744463371523
g33	g1	0.002379557116155749
g50	g31	0.0023738578396220425
g56	g17	0.0023719787067990003
g52	g39	0.002370647170858237
g56	g20	0.0023693001862263607
g23	g12	0.0023671442217725854
g7	g14	0.002364601702608936
g12	g1	0.002361698173884979
g23	g17	0.002357287533439255
g14	g2	0.0023542614241809415
g12	g2	0.0023521433092837368
g49	g41	0.0023496886293291677
g20	g56	0.00234104108199737
g45	g59	0.0023278745032305334
g62	g13	0.0023117119607748474
g42	g41	0.0023098012199292196
g30	g41	0.002297066283684841
g33	g14	0.002294594629953842
g52	g1	0.0022884347874049843
g37	g20	0.002286532608446549
g25	g22	0.0022800416277014364
g51	g45	0.002276748839552309
g24	g30	0.0022676587993224156
g32	g39	0.0022655737509200712
g47	g45	0.0022576468947832057
g52	g56	0.0022455855341971054
g54	g22	0.0022421905790641554
g34	g36	0.0022352162909508714
g52	g45	0.0022339669260771438
g57	g13	0.0022332965290629706
g35	g20	0.0022293635905046207
