Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
TRANSFAC_and_JASPAR_PWMs	ZNF281 (human)	15/986	0.6023790560990865	1.0	0	0	0.959809573780562	0.4864971146837905	RANBP1;PCNA;KDM1A;RPL12;OLA1;ATP5J;LSM5;DRAP1;ORC4;HNRNPUL1;RBBP4;PCBP1;BSG;NUP62;TFAM
TRANSFAC_and_JASPAR_PWMs	PRDM1 (mouse)	3/196	0.6033414680278905	1.0	0	0	0.9656859589261572	0.4879340377539241	PSMD7;PSMD14;GOLGA7
TRANSFAC_and_JASPAR_PWMs	JUN (mouse)	26/1699	0.6044567234376781	1.0	0	0	0.9654964972901112	0.4860552693367542	RPL5;HSP90AB1;NDUFB6;RPL31;PSMD13;COX4I1;PSMD3;RPL13;TMED2;CCT4;RFC5;RANBP1;EIF5B;LIG1;API5;MAGOHB;DDOST;LSM2;EIF3K;CANX;HAT1;MCM3;CCDC86;TCEA1;MCM5;TOMM5
TRANSFAC_and_JASPAR_PWMs	FOXA2 (mouse)	22/1441	0.6045889932092287	1.0	0	0	0.9632287427456836	0.4847028698259031	RFC5;SMARCE1;NOP56;RPL10;NDUFB10;UQCRB;CBX3;DYNLT3;CLTA;UQCR10;H13;DYNLL2;BZW1;SMARCA4;PSMD7;PSMD3;RUVBL1;RRS1;RPL27;DENR;RSL24D1;KPNB1
TRANSFAC_and_JASPAR_PWMs	Myf (human)	1/58	0.6046544240812114	1.0	0	0	1.0877841836179702	0.5472622473771931	LSM2
TRANSFAC_and_JASPAR_PWMs	FOXO3 (human)	2/132	0.6215537161100944	1.0	0	0	0.9559315553006406	0.4545769448267607	AHCY;LSM2
TRANSFAC_and_JASPAR_PWMs	AHR (human)	21/1391	0.6242219899779139	1.0	0	0	0.9524954246201924	0.44886272658032544	HSP90AA1;SET;LIG1;RPL34;RPN1;SRSF1;BCCIP;MAGOHB;RPL7;DKC1;POLD1;NUP62;NHP2;TFAM;RPL13;DENR;UQCRC2;GOLGA7;LSM14A;KPNB1;POLR2L
TRANSFAC_and_JASPAR_PWMs	CREB1 (human)	42/2749	0.6267968123133993	1.0	0	0	0.9639295275712532	0.45028315142836334	SLBP;PCNA;HSP90AB1;UQCRB;MCM7;RPL12;SRSF1;AK2;UBE2D1;HMGB1;RPL9;RPS15;EEF1B2;ATP5B;SNRPD2;PES1;ARHGDIA;RPLP2;RPL18;RPS11;ABCF2;LYAR;RPS13;RANBP1;RPL21;LIG1;GPX4;TXNRD3;NDUFA5;GLRX3;NDUFC1;LSM5;SMARCA4;LSM2;NUDT21;PSMA4;UQCRQ;DAD1;NHP2;TCEA1;SF1;MAD2L1
TRANSFAC_and_JASPAR_PWMs	NFIL3 (human)	1/62	0.6292008926241992	1.0	0	0	1.0176045588684235	0.4714609638076042	LSM2
TRANSFAC_and_JASPAR_PWMs	CACYBP (mouse)	25/1656	0.6309968892956866	1.0	0	0	0.9524680351727396	0.4385680464631899	PRIM2;RAB5C;NOP2;RPL6;ATP5B;POLD1;DENR;RPL38;RPS27A;MCTS1;DUT;RRM2;NDUFA5;HSBP1;HSPA4;RCC2;CD3EAP;EIF3M;PSMA4;NCL;NHP2;RPL22L1;THOP1;TOMM6;SNRPB
TRANSFAC_and_JASPAR_PWMs	SP3 (human)	20/1332	0.6323232510424518	1.0	0	0	0.9473195593069409	0.4342082231360636	MBD3;RAB2A;GINS2;UBE2I;PCNA;MCM7;NAA10;HP1BP3;CD3EAP;LSM5;RPL7;DRAP1;ARHGDIA;BSG;NUP62;RBBP7;CCT7;TARDBP;SF1;POLR2L
TRANSFAC_and_JASPAR_PWMs	MAFB (human)	1/63	0.6350963135691167	1.0	0	0	1.001452105553052	0.4546378415491734	EIF3I
TRANSFAC_and_JASPAR_PWMs	CRTC3 (human)	15/1008	0.6365743435421414	1.0	0	0	0.9388613489559862	0.4240405468564969	RPL32;NDUFB10;RPL34;ATP5A1;RPS6;RPL9;SND1;PSMA5;ORC4;UCK2;RPA3;UQCRC1;TFAM;RSL24D1;BCAS2
TRANSFAC_and_JASPAR_PWMs	RELB (human)	22/1469	0.6410186930693795	1.0	0	0	0.9448690390037644	0.42018010590706295	SF3A3;MBD3;MEAF6;GLRX3;DYNLT3;ATPIF1;NOP2;AK2;CLTA;KIF22;PMF1;TMEM165;ORC4;RAD51;RBBP4;C1QBP;PES1;NUP62;NHP2;SUCLG1;RPS13;TOMM6
TRANSFAC_and_JASPAR_PWMs	MYB (human)	21/1409	0.6477621236516834	1.0	0	0	0.9403272786704668	0.4083199533534225	BTF3;SF3B5;PRIM2;DDX18;NDUFB8;NDUFA5;NDUFB5;NONO;NUCKS1;HMGB1;COX7C;EEF1B2;ORC4;HINT1;EBNA1BP2;LSM6;PSMA1;PSME3;NDUFAB1;POLE3;SUCLG1
TRANSFAC_and_JASPAR_PWMs	SAMD9L (human)	21/1415	0.6554493095659704	1.0	0	0	0.9363400251920057	0.3955421521985786	MCTS1;GINS2;EIF4A1;GPX4;GLRX3;HSBP1;BUD31;UQCR10;PRPF19;POLE4;PSMB7;FBL;RPS17;RAD51;KARS;RBBP4;EIF3I;NDUFAB1;CANX;NHP2;TFAM
TRANSFAC_and_JASPAR_PWMs	EIF4EBP1 (human)	3/212	0.6560631128774871	1.0	0	0	0.8928039997619189	0.3763153556435015	SMARCE1;RPL10;LUC7L3
TRANSFAC_and_JASPAR_PWMs	STAT1 (mouse)	1/68	0.6632009687733711	1.0	0	0	0.92781592132121	0.3810328580498525	CBX5
TRANSFAC_and_JASPAR_PWMs	ELF3 (human)	22/1488	0.6648171316812967	1.0	0	0	0.9328041789627218	0.3808110246476368	MCTS1;RPL5;RANBP1;HSP90AA1;PCNA;GLRX3;POLR3GL;SSNA1;RPL34;CDCA7;UQCR10;MRPL12;DYNLL2;PMF1;PSMA4;CANX;RPL38;UBA1;CCT8;LYAR;SF1;MCM2
TRANSFAC_and_JASPAR_PWMs	E2F6 (human)	20/1358	0.6664523473448929	1.0	0	0	0.9291823659770584	0.3770497891000129	RRM2;GPX4;MCM7;HDAC1;MAK16;RPA1;HNRNPR;ATP5H;LSM5;DYNLL2;DRAP1;EBNA1BP2;KARS;SURF6;RPL26;SRSF6;RPS21;LSM14A;BCAS2;POLR2L
TRANSFAC_and_JASPAR_PWMs	REL (mouse)	26/1752	0.667443664800793	1.0	0	0	0.936289126082134	0.3785419647977171	EIF4A1;RPL10;RPL31;PITPNB;COX4I1;MAK16;HMGB1;MRPL12;PMF1;ADH5;MYG1;RPS16;RUVBL1;SURF6;FAM53B;RPS27A;SSB;MMGT2;NAA10;RCC2;DYNLT3;RPL22;NDUFC2;RAD23B;RPA3;UQCRC1
