Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ChEA_2013	NANOG-18555785-MESC-mouse	21/542	0.00016420339626361808	0.0008782393769857147	0	0	2.444503940307542	21.30239657148392	MCTS1;RRM1;SET;NDUFB5;ACTL6A;AK2;RPA2;SARS;NUCKS1;RPL23A;BAZ1B;DDOST;RPS15;PTBP1;ATP5B;MCM3;RPL27;RPS2;SLC25A5;RPS21;ASF1B
ChEA_2013	YY1-21170310-MESC-MOUSE	19/464	0.00016696796830611158	0.0008796969076426477	0	0	2.583487436092679	22.47042081466939	NPM1;NDUFB8;RRM1;SET;UQCRB;NDUFB5;RPL34;NDUFA3;RPN1;RPA2;PTBP1;PSMC5;HINT1;PSMD7;RPS16;PCBP1;UQCRC1;MCM5;RPL18
ChEA_2013	PDX1-19855005-MIN6-MOUSE	24/669	0.00018188011440928992	0.000944171770389402	0	0	2.2633715748822336	19.492524479711285	CCT3;SLBP;KHDRBS1;AHCY;PCNA;CBX5;HSP90AB1;UQCRB;MCM7;NDUFB11;NDUFB5;NONO;BCCIP;CD3EAP;NUCKS1;EEF1B2;FBL;PTBP1;PSMC4;UQCRQ;RPA3;HAT1;RPS27A;ASF1B
ChEA_2013	HSF1-23293686-STHDH STRIATAL-MOUSE	34/1156	0.0003921103307017233	0.002006013720836353	0	0	1.85563184264242	14.555515498057787	SET;HSP90AB1;HDAC1;ATP5H;OAZ1;RPL6;MAT2A;POLD1;BSG;PSMD3;CCT8;CCT7;SKP1A;RPS13;CCT4;CCT3;NUDC;HSP90AA1;API5;CBX3;RPL22;RPA1;HSPE1;ILF2;LSM2;POLE4;PSMA3;NDUFAB1;CANX;ANP32E;FKBP4;PPID;KPNB1;SF1
ChEA_2013	NANOG-21062744-HESC-HUMAN	27/840	0.00041968734760910667	0.0021164233386573523	0	0	2.0279405137449302	15.76926651851548	SLBP;KHDRBS1;RPL30;NUCKS1;RPL9;RPS17;PSMD7;RPS19;EIF4H;RBBP7;RPL18;MCTS1;IVNS1ABP;CBX5;PARP1;POLR3GL;IDH2;RPA2;EIF2S2;RAD23B;POLE4;PSMC5;NASP;CANX;RPL22L1;CALM3;KPNB1
ChEA_2013	THAP11-20581084-MESC-MOUSE	27/864	0.0006445603720074117	0.003204645229839667	0	0	1.971608832807571	14.485295874105105	YWHAE;AHCY;PSMD11;HP1BP3;UBE2D1;ATP5J;PRPF19;COX7C;LMNB2;PSMB3;RPS3;RPLP2;RPL18;RPS27A;CCT7;ABCF2;CCT4;NDUFA3;RPL23A;EIF2S2;UCHL5;TUFM;RAD51;DAD1;SRPRB;SUCLG1;RPL26
ChEA_2013	ATF3-23680149-GBM1-GSC-HUMAN	54/2189	0.0006551649043398745	0.003212127933777441	0	0	1.5563910749618468	11.409317131971994	HSP90AB1;RPL32;MCM7;PSMD8;RPS16;PSMD3;RPS13;BCAS2;RPL21;GPX4;BUD31;DYNLT3;NDUFC1;SMC1A;ILF2;RAD23B;UCHL5;PSMA3;PSMA1;DAD1;PSME3;HAT1;RPL27;SF3B5;AHCY;PCNA;DDX27;HDAC1;RPL12;PSMB4;PSMB3;RRS1;USP1;RPL19;ABCF1;MCTS1;CBX5;TAF15;NDUFA5;TAF12;POLR3GL;RCC2;RPL23A;EIF2S2;BYSL;UQCRQ;EIF3I;POLE3;RPL22L1;UBA1;EIF3F;RPS21;RSL24D1;GSTM5
ChEA_2013	SREBP1-19666523-LIVER-FROM-C57BL-MICE-MOUSE	24/738	0.0007442572873453322	0.0035989427730534563	0	0	2.0517555333282043	14.779049045343788	RANBP1;RBM28;DDX27;NDUFA5;RPL22;CD3EAP;ATP5G3;LSM5;BZW1;RAD23B;DDOST;LMNB2;BYSL;RPS15;DRAP1;RPS19;MAT2A;PES1;PSMD3;POLE3;CCT8;RPL18;RPS27A;PPID
ChEA_2013	SOX17-20123909-XEN-MOUSE	49/1947	0.0007800726049148058	0.0037211571558773853	0	0	1.587818515584115	11.36262548740476	RBM28;EIF4A1;HSP90AB1;RPL31;COX4I1;BCCIP;NUCKS1;RPL7;PSMD8;PTBP1;RPS16;CCND2;SNRPD2;TMED2;RPLP2;RPL38;RPS11;RPS5;ATPIF1;NDUFC1;BAZ1B;PSMA3;KARS;MSH2;MCM3;FKBP4;RPL10;CDCA7;MAT2A;PSMB3;PCBP1;PES1;RRS1;RPS3;SNRPB2;RBBP7;CCT7;RRM1;RRM2;RPA2;RPL23A;H13;LSM3;BYSL;POLE4;UCK2;NASP;PSMC4;TARDBP
ChEA_2013	POU5F1-18692474-MESC-mouse	91/4233	0.0008453173290812346	0.003978626895542345	0	0	1.3563252825739776	9.597084350754251	RPL5;RBM28;EIF4A1;RPL31;HMGB3;NUCKS1;YBX1;PRPF19;RPL9;EEF1B2;RPS17;HINT1;PSMD7;RPS16;RPS19;RUVBL1;RCC1;RPL38;RPS11;GOLGA7;RFC5;HELLS;DDX18;HSP90AA1;RPL21;PARP1;GPX4;RPS8;RPS5;RPL22;ACTL6A;SARS;BAZ1B;DDOST;EBNA1BP2;PSMA1;MSH2;CANX;HAT1;RPL37A;UQCRC1;RPL27;MCM5;FKBP4;KPNB1;SF3B5;PRIM2;NDUFB8;SET;AHCY;NDUFB10;HDAC1;POMP;CDCA7;ATP5H;MRPL12;OAZ1;ATP5B;MAT2A;PSMB3;USP1;RPS3;SURF6;SNRPB2;RPS2;RBBP7;RPL18;RPS27A;ABCF2;ABCF1;SF3A3;MBD3;RANBP1;NPM1;RRM1;RRM2;TAF12;POLR3GL;RCC2;RPA2;RPL23A;H13;EIF2S2;NUDT21;UCK2;RAD51;MYBBP1A;ARPC3;TCEA1;RPL22L1;RPS21
ChEA_2013	SOX2-18555785-MESC-mouse	17/497	0.0025817566871737547	0.011991580402267568	0	0	2.1580587626706613	12.860487699594215	MBD3;RFC3;RRM2;RPL21;GPX4;MCM7;HMGB1;OAZ1;PSMD8;UCK2;RPS19;TCEA1;CALM3;RBBP7;RPL18;RPS21;MAD2L1
